Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),00:45,05:00,04h 15m,INR 560,20 Seats available,4.1,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri Sai Balaji Travels,A/C Sleeper (2+1),01:30,05:00,03h 30m,INR 699,17 Seats available,New,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri Rama Travels,A/C Seater / Sleeper (2+1),01:30,06:45,05h 15m,INR 666,11 Seats available,3.5,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
TSRTC - 64023,RAJDHANI (A.C. Semi Sleeper),03:00,07:00,04h 00m,INR 389,35 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8676,RAJDHANI (A.C. Semi Sleeper),04:00,09:30,05h 30m,INR 389,27 Seats available,"4.1
71",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8626,RAJDHANI (A.C. Semi Sleeper),04:20,08:20,04h 00m,INR 389,32 Seats available,"3.7
36",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 1318,Lahari A/C sleeper,04:40,09:40,05h 00m,INR 389,33 Seats available,"4.6
88",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,09:45,04h 45m,INR 320,24 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 1951,Lahari A/C sleeper,05:35,11:00,05h 25m,INR 389,42 Seats available,"4.3
49",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 4173,RAJADHANI AC (CONVERTED METRO LUXURY),06:00,11:40,05h 40m,INR 389,33 Seats available,"4.0
56",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,10:40,04h 25m,INR 320,28 Seats available,"4.9
7",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,11:55,05h 40m,INR 320,31 Seats available,"4.5
27",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,12:05,05h 35m,INR 320,31 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8666,LAHARI A/C SLEEPER CUM SEATER,06:30,10:10,03h 40m,INR 389,37 Seats available,"3.6
11",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8806,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:35,12:45,06h 10m,INR 320,31 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 64643,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,11:40,04h 40m,INR 320,31 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 6923,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,11:20,04h 20m,INR 320,31 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8817,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:10,13:20,06h 10m,INR 320,29 Seats available,"4.8
10",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 64825,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:15,13:30,06h 15m,INR 320,31 Seats available,"4.9
18",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8645,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,12:20,04h 20m,INR 320,30 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 64594,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:25,14:25,06h 00m,INR 320,30 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8735,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,13:15,04h 45m,INR 320,31 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 8922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,13:00,04h 30m,INR 320,31 Seats available,"2.7
10",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,00:30,06h 00m,INR 555,28 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30,23:30,04h 00m,INR 700,33 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),20:00,01:00,05h 00m,INR 649,31 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Gupta Travels Galaxy,A/C Seater / Sleeper (2+2),21:00,03:15,06h 15m,665,51 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,INR 400,30 Seats available,"4.8
10",https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Hyderabad to Khammam
TSRTC - 1393,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:30,09:30,07h 00m,INR 442,5 Seats available,"4.6
79",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 1268,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,10:00,07h 00m,INR 442,12 Seats available,"4.5
42",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 1290,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:20,10:20,07h 00m,INR 442,19 Seats available,"4.0
39",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 9641,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:30,10:40,07h 10m,INR 442,18 Seats available,"3.7
68",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 1225,Rajdhani (AC Semi Sleeper 2+2),04:00,10:00,06h 00m,INR 524,8 Seats available,"4.7
35",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 1270,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:40,11:40,07h 00m,INR 442,20 Seats available,"4.6
19",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 9605,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,12:40,07h 55m,INR 442,25 Seats available,"3.4
29",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 1238,Rajdhani (AC Semi Sleeper 2+2),05:00,12:00,07h 00m,INR 524,19 Seats available,"4.5
39",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 1214,Rajdhani (AC Semi Sleeper 2+2),05:00,11:00,06h 00m,INR 524,16 Seats available,"4.5
29",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 1242,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:20,13:40,08h 20m,INR 442,26 Seats available,"4.6
27",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
Naveen Tours and Travels,A/C Seater / Sleeper (2+1),22:35,06:00,07h 25m,INR 850,41 Seats available,"1.0
9",https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,Hyderabad to Srisailam
TSRTC - 7359,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:10,03:15,03h 05m,INR 283,30 Seats available,"4.3
10",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:30,03:45,03h 15m,INR 283,12 Seats available,3.9,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7055,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:40,03:40,03h 00m,INR 283,31 Seats available,"4.7
20",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7001,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:10,04:10,03h 00m,INR 283,31 Seats available,"3.9
17",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7475,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:40,04:40,03h 00m,INR 283,17 Seats available,3.9,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:55,04:55,03h 00m,INR 283,23 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7109,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:30,05:30,03h 00m,INR 283,31 Seats available,"3.5
20",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7031,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,06:00,03h 00m,INR 283,31 Seats available,"4.0
21",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7011,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:40,06:40,03h 00m,INR 283,31 Seats available,"3.2
31",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7134,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:05,07:05,03h 00m,INR 283,31 Seats available,"4.4
22",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7053,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,07:15,03h 00m,INR 283,30 Seats available,"4.1
27",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7045,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:10,08:10,03h 00m,INR 283,31 Seats available,"4.8
43",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:20,08:20,03h 00m,INR 283,31 Seats available,"2.8
17",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7306,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,08:30,03h 00m,INR 283,31 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7035,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:40,08:40,03h 00m,INR 283,31 Seats available,"4.1
25",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7104,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,08:45,03h 00m,INR 283,27 Seats available,3.9,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7175,RAJDHANI (A.C. Semi Sleeper),06:00,09:00,03h 00m,INR 343,30 Seats available,"4.2
31",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7343,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,09:45,03h 30m,INR 283,27 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:20,09:20,03h 00m,INR 283,27 Seats available,"3.6
23",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 7338,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:25,09:25,03h 00m,INR 283,31 Seats available,"3.8
28",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),18:15,21:40,03h 25m,INR 530,9 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
Orange Tours And Travels,A/C Sleeper (2+1),18:00,21:10,03h 10m,INR 600,30 Seats available,"2.6
14",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
IRA Travels,A/C Sleeper (2+1),18:30,21:45,03h 15m,INR 800,6 Seats available,3.9,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
IPS Bus Service,NON A/C Sleeper (2+2),05:30,08:00,02h 30m,INR 1200,1 Seat available,1.7,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),18:00,21:55,03h 55m,INR 890,29 Seats available,2.7,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad
TSRTC - 8917,Lahari Non A/C Sleeper Cum Seater,01:15,06:55,05h 40m,INR 376,26 Seats available,"2.5
21",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8106,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:30,08:10,05h 40m,INR 376,28 Seats available,"3.7
10",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7918,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:45,09:25,05h 40m,INR 376,29 Seats available,"4.3
24",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8197,Lahari Non A/C Sleeper Cum Seater,04:00,09:40,05h 40m,INR 376,40 Seats available,"4.0
9",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8127,RAJDHANI (A.C. Semi Sleeper),04:30,10:00,05h 30m,INR 456,30 Seats available,"3.8
15",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8003,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,10:40,05h 40m,INR 376,30 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7990,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,11:10,05h 40m,INR 376,30 Seats available,"3.4
17",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7930,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,11:40,05h 40m,INR 376,30 Seats available,"3.8
10",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 1137,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),06:15,11:30,05h 15m,INR 456,38 Seats available,"3.5
31",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7992,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,12:10,05h 40m,INR 376,31 Seats available,"2.3
6",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,12:40,05h 40m,INR 376,30 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7932,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,13:10,05h 40m,INR 376,31 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,14:10,05h 40m,INR 376,31 Seats available,"2.7
14",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 7986,RAJDHANI (A.C. Semi Sleeper),09:00,13:40,04h 40m,INR 456,33 Seats available,"3.0
25",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8199,RAJDHANI (A.C. Semi Sleeper),09:00,14:40,05h 40m,INR 456,34 Seats available,"3.5
11",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
MVN Travels,Non A/C Seater / Sleeper (2+1),02:30,07:00,04h 30m,INR 600,16 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),15:15,20:00,04h 45m,INR 949,32 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),17:30,21:45,04h 15m,INR 1238,28 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00,21:45,03h 45m,INR 500,45 Seats available,"3.4
46",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,22:00,04h 00m,INR 500,43 Seats available,"3.8
66",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal
TSRTC - 8176,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,10:25,06h 10m,INR 429,31 Seats available,"4.2
20",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8013,RAJDHANI (A.C. Semi Sleeper),05:00,11:10,06h 10m,INR 520,35 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8189,Lahari Non A/C Sleeper Cum Seater,05:30,11:40,06h 10m,INR 429,43 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8071,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,12:25,06h 25m,INR 429,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8129,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:15,12:25,06h 10m,INR 429,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8073,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,12:55,06h 25m,INR 429,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8097,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:45,12:55,06h 10m,INR 429,31 Seats available,"2.8
7",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8173,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,13:10,06h 10m,INR 429,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8075,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:20,13:45,06h 25m,INR 429,30 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8163,Super Luxury (Non AC Seater 2+2 Push Back),07:35,13:45,06h 10m,INR 429,43 Seats available,"1.9
16",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8024,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,14:10,06h 10m,INR 429,24 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8063,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,14:55,06h 25m,INR 429,31 Seats available,"3.5
6",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8183,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:50,15:00,06h 10m,INR 429,30 Seats available,"3.1
15",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8055,Lahari A/C sleeper,09:30,15:55,06h 25m,INR 520,43 Seats available,"1.7
9",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8015,RAJDHANI (A.C. Semi Sleeper),09:45,15:55,06h 10m,INR 520,43 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8077,Super Luxury (Non AC Seater 2+2 Push Back),10:30,16:55,06h 25m,INR 429,35 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,17:55,06h 25m,INR 429,31 Seats available,"3.2
6",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8019,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,17:05,05h 20m,INR 429,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8036,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:00,18:10,06h 10m,INR 429,31 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
TSRTC - 8191,Lahari A/C sleeper,12:30,18:40,06h 10m,INR 520,40 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
Morning Star Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),03:40,10:15,06h 35m,INR 690,27 Seats available,"1.5
8",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),05:00,09:15,04h 15m,INR 700,13 Seats available,"2.5
37",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial
